Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
119,Daniel Gafford,26,DAL,C,21,12,21.2,5.3,7.3,.732,0.0,0.0,,5.3,7.3,.732,.732,2.0,2.8,.695,2.8,3.8,6.6,1.3,0.6,1.2,0.9,2.6,12.6,,gaffoda01
120,Bobby Portis,29,MIL,PF,20,1,23.6,5.3,11.5,.457,1.1,3.2,.344,4.2,8.3,.500,.504,0.9,1.2,.750,1.7,5.5,7.1,1.5,0.6,0.5,1.3,1.6,12.5,,portibo01
121,Dillon Brooks,29,HOU,SF,22,22,30.5,4.5,10.9,.417,2.0,5.3,.388,2.5,5.6,.444,.510,1.2,1.5,.844,1.2,2.4,3.6,1.5,0.5,0.2,1.0,3.3,12.4,,brookdi01
122,D'Angelo Russell,28,LAL,PG,21,10,27.4,4.5,10.7,.418,1.9,5.7,.325,2.6,5.0,.524,.504,1.6,1.9,.872,0.3,2.2,2.5,4.8,1.0,0.1,1.8,1.8,12.4,,russeda01
123,Bilal Coulibaly,20,WAS,SF,18,18,34.9,4.4,9.5,.468,0.9,3.1,.304,3.5,6.4,.548,.518,2.4,3.2,.759,1.6,3.9,5.4,2.9,1.3,0.6,1.8,2.5,12.3,,coulibi01
124,Keegan Murray,24,SAC,PF,22,22,36.9,4.8,11.5,.417,1.6,5.5,.287,3.2,5.9,.538,.486,1.1,1.3,.828,2.5,5.2,7.7,1.6,0.7,0.8,1.1,3.0,12.2,,murrake02
125,Josh Giddey,22,CHI,PG,22,22,27.1,4.5,10.2,.444,1.2,3.6,.338,3.3,6.6,.503,.504,1.8,2.5,.696,1.3,5.0,6.3,6.9,0.8,0.5,2.5,1.6,12.1,,giddejo01
126,Rui Hachimura,26,LAL,PF,17,17,31.6,4.5,9.5,.472,1.5,3.5,.433,2.9,5.9,.495,.553,1.6,1.9,.844,1.9,3.3,5.2,1.7,0.8,0.5,0.6,1.9,12.1,,hachiru01
127,Keldon Johnson,25,SAS,SF,20,0,26.2,4.4,10.1,.438,1.2,4.0,.300,3.2,6.1,.529,.498,2.1,2.7,.759,1.0,4.6,5.6,1.7,0.7,0.2,0.7,1.8,12.1,,johnske04
128,Jonas Valančiūnas,32,WAS,C,19,4,19.9,4.8,8.3,.580,0.1,0.4,.250,4.7,7.8,.597,.586,2.4,2.6,.918,2.3,5.4,7.7,2.1,0.4,0.7,1.6,1.7,12.1,,valanjo01
129,Jaylen Wells,21,MEM,SG,22,17,25.2,4.5,9.7,.458,2.0,5.1,.389,2.5,4.6,.535,.561,1.2,1.6,.771,1.0,2.4,3.4,1.9,0.5,0.2,1.2,1.7,12.1,,wellsja01
130,Ochai Agbaji,24,TOR,SG,22,20,31.7,4.7,8.8,.539,2.0,4.0,.489,2.8,4.8,.581,.650,0.6,0.9,.700,1.0,3.5,4.5,2.1,1.1,0.6,1.0,2.6,12.0,,agbajoc01
131,Deni Avdija,24,POR,SF,22,12,26.9,3.9,9.4,.417,1.3,3.8,.345,2.6,5.5,.467,.488,2.9,3.6,.797,1.3,4.7,6.0,3.2,1.1,0.8,2.1,2.1,12.0,,avdijde01
132,Brandon Boston Jr.,23,NOP,SG,19,10,28.5,4.4,10.4,.419,1.3,4.1,.312,3.1,6.4,.488,.480,2.0,2.3,.864,0.8,3.1,3.9,3.7,1.6,0.2,1.6,1.8,12.0,,bostobr01
133,Ayo Dosunmu,25,CHI,SG,22,9,29.3,4.7,9.8,.481,1.1,4.0,.276,3.6,5.9,.620,.537,1.5,1.9,.786,0.6,3.0,3.6,4.2,0.5,0.5,1.3,2.3,12.0,,dosunay01
134,Brook Lopez,36,MIL,C,21,21,32.9,4.4,9.3,.474,2.0,5.4,.360,2.5,3.9,.634,.579,1.1,1.5,.719,1.2,3.8,5.0,1.8,1.2,2.4,1.1,2.4,11.9,,lopezbr01
135,Julian Champagnie,23,SAS,SF,21,21,29.3,4.0,9.4,.429,2.4,6.9,.347,1.7,2.6,.648,.556,1.3,1.5,.903,0.9,4.4,5.3,1.6,0.9,0.6,1.1,1.4,11.8,,champju02
136,Ty Jerome,27,CLE,SG,21,2,18.8,4.3,7.5,.570,1.6,3.1,.500,2.7,4.4,.620,.674,1.6,1.8,.895,0.4,1.5,2.0,3.6,1.4,0.0,1.3,1.5,11.8,,jeromty01
137,Scoot Henderson,20,POR,PG,16,3,26.5,4.3,10.4,.416,1.0,3.1,.320,3.3,7.3,.457,.464,2.1,2.8,.750,0.7,2.2,2.9,5.4,0.9,0.1,3.1,2.6,11.7,,hendesc01
138,Jrue Holiday,34,BOS,PG,19,19,31.2,4.2,9.4,.447,1.7,5.1,.333,2.5,4.4,.578,.536,1.6,1.7,.909,1.1,3.2,4.2,3.9,0.8,0.3,1.6,1.4,11.7,,holidjr01
139,Tyus Jones,28,PHO,PG,20,20,32.5,4.6,9.6,.476,2.1,5.2,.398,2.5,4.4,.568,.584,0.6,0.7,.786,0.7,2.0,2.6,7.1,1.1,0.1,1.1,1.1,11.7,,jonesty01
140,Zaccharie Risacher,19,ATL,SF,23,21,24.1,4.3,10.4,.410,1.3,4.7,.290,2.9,5.7,.508,.475,1.8,2.6,.683,1.3,2.3,3.6,1.3,0.9,0.7,1.1,2.2,11.7,,risacza01
141,Jabari Smith Jr.,21,HOU,PF,22,22,29.5,4.1,9.5,.438,1.7,4.8,.352,2.5,4.7,.524,.526,1.8,2.0,.867,1.9,5.0,6.8,0.8,0.3,0.8,0.6,2.4,11.7,,smithja05
142,Russell Westbrook,36,DEN,PG,19,3,24.5,3.9,10.1,.385,1.4,3.8,.361,2.5,6.3,.400,.453,2.6,3.8,.671,0.8,3.1,3.9,6.0,1.4,0.6,2.4,2.4,11.7,,westbru01
143,Bogdan Bogdanović,32,ATL,SG,9,0,24.9,3.9,10.0,.389,2.2,6.6,.339,1.7,3.4,.484,.500,1.6,1.6,1.000,0.8,2.7,3.4,2.2,1.1,0.3,1.7,2.9,11.6,,bogdabo01
144,Naji Marshall,27,DAL,SF,20,7,24.1,4.7,8.6,.544,0.8,2.6,.294,3.9,6.0,.650,.588,1.5,1.7,.882,1.2,2.2,3.4,2.4,1.0,0.1,1.5,1.6,11.6,,marshna01
145,Stephon Castle,20,SAS,PG,21,14,27.2,4.0,10.5,.386,1.2,4.2,.281,2.9,6.2,.458,.443,2.2,3.1,.723,0.8,1.7,2.5,3.7,0.8,0.4,1.8,1.7,11.5,,castlst01
146,Caris LeVert,30,CLE,SG,16,0,24.1,4.1,8.0,.516,1.6,3.7,.441,2.5,4.3,.580,.617,1.6,2.3,.703,0.6,2.4,2.9,4.0,0.9,0.4,1.4,1.3,11.5,,leverca01
147,Amen Thompson,22,HOU,SF,22,1,26.5,4.2,7.6,.551,0.3,1.0,.273,3.9,6.6,.593,.569,2.7,3.9,.698,2.2,4.7,6.9,2.0,1.2,0.9,1.8,2.5,11.4,,thompam01
148,Tari Eason,23,HOU,SF,22,0,22.9,4.5,9.4,.476,0.9,3.0,.303,3.5,6.4,.557,.524,1.5,2.0,.767,2.3,4.2,6.5,1.1,2.1,1.0,0.9,2.4,11.3,,easonta01
149,Miles McBride,24,NYK,PG,16,0,25.4,4.1,8.8,.464,2.2,5.1,.432,1.9,3.7,.508,.589,1.0,1.1,.889,0.6,2.1,2.7,2.6,1.0,0.3,1.0,1.8,11.3,,mcbrimi01
150,Scotty Pippen Jr.,24,MEM,PG,22,9,24.1,4.3,8.9,.480,1.1,3.0,.364,3.2,5.9,.538,.541,1.6,2.2,.750,0.7,3.1,3.8,5.4,1.2,0.4,2.0,2.7,11.3,,pippesc02
151,Harrison Barnes,32,SAS,PF,21,21,28.9,3.7,7.4,.494,1.4,3.2,.441,2.2,4.2,.534,.590,2.3,2.9,.803,1.8,3.0,4.7,1.6,0.3,0.2,0.8,0.8,11.1,,barneha02
152,Zach Edey,22,MEM,C,14,9,20.1,4.6,7.5,.610,0.4,0.7,.600,4.1,6.8,.611,.638,1.6,2.4,.667,3.1,3.9,6.9,0.8,0.9,1.0,1.6,3.1,11.1,,edeyza01
153,Dalton Knecht,23,LAL,SF,22,10,24.2,4.1,8.7,.471,2.2,5.4,.403,1.9,3.3,.583,.597,0.8,1.0,.773,0.6,2.7,3.4,1.1,0.5,0.0,0.5,1.4,11.1,,knechda01
154,Onyeka Okongwu,24,ATL,C,21,0,23.7,4.3,8.0,.539,0.4,1.8,.211,3.9,6.1,.636,.563,2.2,2.7,.807,2.3,4.2,6.5,1.6,0.7,0.7,0.9,2.1,11.1,,okongon01
155,Walker Kessler,23,UTA,C,15,15,28.8,4.7,6.3,.737,0.0,0.0,,4.7,6.3,.737,.737,1.6,2.7,.585,3.9,6.6,10.5,1.3,0.5,2.8,1.4,2.4,10.9,,kesslwa01
156,Corey Kispert,25,WAS,SF,19,0,27.6,4.0,9.7,.413,1.8,5.9,.313,2.2,3.8,.569,.508,1.1,1.3,.833,0.4,3.1,3.4,1.5,0.6,0.2,1.1,1.7,10.9,,kispeco01
157,Jose Alvarado,26,NOP,PG,11,7,25.6,3.6,9.2,.396,2.2,5.5,.400,1.5,3.7,.390,.515,1.3,1.5,.824,0.5,1.6,2.2,4.5,1.5,0.3,1.3,2.4,10.7,,alvarjo01
158,Dorian Finney-Smith,31,BRK,PF,15,15,29.0,3.8,8.1,.467,2.3,5.5,.422,1.5,2.6,.564,.611,0.7,1.2,.611,1.8,2.5,4.3,1.8,0.9,0.5,1.1,3.1,10.7,,finnedo01
159,Rudy Gobert,32,MIN,C,21,21,34.0,4.0,6.0,.659,0.0,0.0,,4.0,6.0,.659,.659,2.7,3.4,.789,3.4,7.7,11.1,2.1,0.7,1.5,1.6,2.9,10.6,,goberru01
160,Grayson Allen,29,PHO,SG,16,1,23.1,3.3,8.3,.394,2.1,6.2,.343,1.1,2.1,.545,.523,1.9,2.3,.811,0.5,2.2,2.7,1.3,0.7,0.3,1.1,1.4,10.5,,allengr01
161,Clint Capela,30,ATL,C,23,23,22.8,4.7,8.0,.585,0.0,0.0,,4.7,8.0,.585,.585,1.2,2.1,.563,3.6,5.9,9.5,1.3,0.7,1.0,0.8,1.9,10.5,,capelca01
162,Alex Sarr,19,WAS,C,19,19,26.8,3.9,10.5,.377,1.1,4.5,.244,2.8,5.9,.478,.430,1.5,2.3,.659,2.0,4.2,6.2,2.1,0.7,1.8,1.4,2.8,10.5,,sarral01
163,Derrick Jones Jr.,27,LAC,SF,24,24,25.5,4.0,8.0,.497,1.3,3.0,.417,2.8,5.0,.545,.575,1.1,1.3,.871,1.3,2.3,3.5,1.0,1.3,0.2,1.1,2.2,10.4,,jonesde02
164,T.J. McConnell,32,IND,PG,22,0,19.6,4.8,8.5,.561,0.1,0.4,.250,4.7,8.1,.575,.567,0.8,1.0,.739,0.5,2.1,2.6,3.9,1.3,0.2,1.6,1.1,10.4,,mccontj01
165,Grant Williams,26,CHO,PF,16,7,29.9,3.4,7.7,.439,1.7,4.6,.365,1.7,3.1,.551,.549,1.9,2.3,.838,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9,10.4,,willigr01
166,De'Anthony Melton,26,GSW,SG,6,2,20.2,3.7,9.0,.407,2.2,5.8,.371,1.5,3.2,.474,.528,0.8,1.3,.625,1.0,2.3,3.3,2.8,1.2,0.3,1.7,3.0,10.3,,meltode01
167,Chris Paul,39,SAS,PG,21,21,28.8,3.5,8.0,.435,1.9,5.2,.358,1.6,2.8,.576,.551,1.5,1.5,1.000,0.4,3.3,3.7,8.2,1.4,0.2,1.8,1.9,10.3,,paulch01
168,Amir Coffey,27,LAC,SG,24,7,24.0,3.6,7.4,.486,1.7,3.9,.430,1.9,3.5,.548,.599,1.4,1.6,.846,0.6,2.0,2.6,1.3,0.6,0.0,0.7,1.4,10.2,,coffeam01
169,Duncan Robinson,30,MIA,SF,19,8,22.2,3.6,9.3,.390,2.4,6.6,.360,1.3,2.7,.462,.517,0.5,0.7,.769,0.4,1.8,2.3,2.2,0.5,0.2,0.8,2.1,10.2,,robindu01
170,Dalano Banton,25,POR,PG,20,0,16.9,3.6,8.3,.436,1.3,3.4,.388,2.3,4.9,.469,.515,1.6,2.4,.667,0.4,2.0,2.4,2.6,1.0,0.6,1.8,1.2,10.1,,bantoda01
171,Chris Boucher,32,TOR,PF,22,0,18.0,3.6,7.7,.471,1.1,3.8,.286,2.5,3.9,.651,.541,1.6,2.1,.745,1.2,3.2,4.4,0.6,0.5,0.8,0.6,1.2,10.0,,bouchch01
172,Jaden McDaniels,24,MIN,PF,21,21,29.8,4.0,8.9,.444,1.1,3.8,.300,2.8,5.1,.551,.508,0.9,1.2,.692,1.1,2.6,3.7,1.8,1.1,0.8,1.1,3.1,9.9,,mcdanja02
173,Patrick Williams,23,CHI,PF,15,15,28.9,3.3,8.9,.376,1.9,4.7,.394,1.5,4.1,.355,.481,1.4,1.7,.840,1.1,3.9,5.0,2.3,1.0,0.5,1.9,1.4,9.9,,willipa01
174,Guerschon Yabusele,29,PHI,PF,20,7,24.6,3.7,7.5,.487,1.7,4.1,.407,2.0,3.5,.580,.597,0.9,1.6,.581,2.0,3.9,5.9,2.0,0.7,0.5,1.4,2.9,9.9,,yabusgu01
175,Luguentz Dort,25,OKC,SG,21,21,29.2,3.3,7.9,.416,2.1,5.2,.400,1.2,2.7,.446,.548,1.1,1.4,.828,1.4,3.1,4.5,1.9,1.1,0.8,0.7,3.0,9.8,,dortlu01
176,Tim Hardaway Jr.,32,DET,SG,21,21,27.5,3.1,7.8,.405,1.9,5.2,.358,1.3,2.6,.500,.525,1.6,1.8,.892,0.1,1.7,1.9,1.6,0.2,0.0,0.6,1.2,9.7,,hardati02
177,Al Horford,38,BOS,C,17,16,28.0,3.5,7.4,.476,2.3,5.4,.424,1.2,2.0,.618,.631,0.4,0.4,1.000,0.9,4.1,5.1,2.4,0.8,0.9,1.0,1.6,9.7,,horfoal01
178,Obi Toppin,26,IND,PF,22,0,20.0,3.9,7.3,.534,1.0,3.3,.306,2.9,4.0,.719,.602,0.9,1.0,.870,0.8,2.9,3.7,1.6,0.6,0.4,0.7,1.3,9.7,,toppiob01
179,Peyton Watson,22,DEN,SF,19,11,25.6,3.6,7.3,.489,0.9,2.4,.370,2.7,4.9,.548,.550,1.7,2.1,.800,1.1,2.4,3.4,1.3,0.7,1.0,0.8,2.1,9.7,,watsope01
180,Aaron Wiggins,26,OKC,SG,21,8,21.1,3.8,8.3,.457,1.5,3.7,.410,2.3,4.6,.495,.549,0.6,0.7,.800,1.1,2.6,3.8,1.6,0.9,0.3,0.9,1.3,9.7,,wiggiaa01
181,Caleb Martin,29,PHI,SF,18,15,31.1,3.3,8.2,.405,0.8,2.8,.294,2.5,5.4,.464,.456,2.1,3.1,.661,1.4,3.4,4.9,2.4,1.1,0.5,1.9,1.8,9.6,,martica02
182,Royce O'Neale,31,PHO,SF,20,2,25.3,3.4,8.1,.420,2.2,5.3,.410,1.3,2.9,.439,.552,0.6,0.9,.706,1.3,4.7,5.9,2.1,1.0,0.7,0.9,2.2,9.6,,onealro01
183,Trendon Watford,24,BRK,PF,10,0,18.5,3.2,7.4,.432,0.7,2.5,.280,2.5,4.9,.510,.480,2.5,3.0,.833,0.4,2.9,3.3,1.3,0.5,0.4,1.6,2.8,9.6,,watfotr01
184,Robert Williams,27,POR,C,7,1,18.7,3.9,5.4,.711,0.1,0.3,.500,3.7,5.1,.722,.724,1.7,1.9,.923,2.1,3.9,6.0,1.4,1.1,1.9,1.0,1.0,9.6,,williro04
185,Nickeil Alexander-Walker,26,MIN,SG,21,2,24.3,3.4,6.7,.504,1.7,3.8,.438,1.7,2.9,.590,.628,1.0,1.3,.778,0.7,2.1,2.8,2.6,1.0,0.4,1.5,1.7,9.4,,alexani01
186,Toumani Camara,24,POR,PF,22,22,31.0,3.5,8.2,.425,1.6,4.2,.391,1.9,4.0,.461,.525,0.8,1.1,.680,2.2,3.0,5.2,2.2,1.5,0.4,1.6,3.0,9.4,,camarto01
187,Jaime Jaquez Jr.,23,MIA,SF,16,1,21.9,3.4,8.0,.430,0.6,2.0,.313,2.8,6.0,.469,.469,1.8,2.6,.690,1.6,4.0,5.6,2.4,1.1,0.1,1.5,1.4,9.3,,jaqueja01
188,Isaiah Joe,25,OKC,SG,19,8,22.2,3.2,7.9,.407,2.4,6.3,.375,0.8,1.6,.533,.557,0.4,0.5,.700,0.6,2.1,2.7,1.7,0.8,0.2,0.5,1.8,9.2,,joeis01
189,Dereck Lively II,20,DAL,C,17,10,23.1,3.8,5.4,.707,0.0,0.0,,3.8,5.4,.707,.707,1.6,2.6,.600,2.8,4.5,7.4,2.4,0.6,1.6,1.2,3.1,9.2,,livelde01
190,Aaron Nesmith,25,IND,SF,6,6,22.7,3.2,6.0,.528,1.0,1.8,.545,2.2,4.2,.520,.611,1.8,2.2,.846,0.7,3.3,4.0,1.0,0.7,0.3,0.8,4.0,9.2,,nesmiaa01
191,Marcus Smart,30,MEM,PG,12,5,21.2,2.8,7.8,.362,1.4,4.8,.298,1.4,3.1,.459,.452,2.1,2.4,.862,1.0,1.4,2.4,4.4,1.5,0.5,1.9,1.9,9.2,,smartma01
192,Nic Claxton,25,BRK,C,17,9,24.8,4.1,6.2,.651,0.1,0.1,.500,4.0,6.1,.654,.656,0.9,2.2,.421,1.9,5.8,7.6,2.2,0.6,1.2,1.3,2.5,9.1,,claxtni01
193,Kevin Huerter,26,SAC,SG,19,15,25.8,3.5,8.5,.410,1.6,5.7,.287,1.8,2.8,.660,.506,0.5,0.8,.667,0.3,3.1,3.3,2.1,1.1,0.6,1.0,2.4,9.1,,huertke01
194,Jay Huff,26,MEM,C,22,1,15.0,3.2,6.0,.530,1.6,3.8,.429,1.5,2.2,.708,.667,1.1,1.5,.727,0.5,1.8,2.4,0.8,0.3,1.3,0.6,1.4,9.1,,huffja01
195,Carlton Carrington,19,WAS,PG,19,12,28.2,3.3,8.1,.403,1.4,4.1,.351,1.8,4.1,.455,.490,1.1,1.3,.800,0.2,3.8,4.1,4.3,1.1,0.3,2.1,2.9,9.0,,carrica01
196,Trentyn Flowers,19,LAC,SF,1,0,14.0,4.0,9.0,.444,0.0,2.0,.000,4.0,7.0,.571,.444,1.0,1.0,1.000,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,,flowetr01
197,Yves Missi,20,NOP,C,21,15,24.6,3.6,6.4,.567,0.0,0.0,,3.6,6.4,.567,.567,1.8,2.9,.617,3.5,4.2,7.8,1.4,0.7,1.2,1.3,1.9,9.0,,missiyv01
198,Taurean Prince,30,MIL,SF,21,21,28.4,3.2,6.3,.508,2.1,3.9,.556,1.0,2.4,.431,.678,0.5,0.6,.846,0.7,3.8,4.5,1.9,0.9,0.2,1.1,2.2,9.0,,princta02
199,Jalen Wilson,24,BRK,PF,22,6,25.0,3.0,6.8,.447,1.3,3.7,.354,1.7,3.1,.559,.543,1.6,1.8,.875,1.0,2.6,3.6,1.6,0.4,0.0,0.9,2.3,9.0,,wilsoja03
200,Quentin Grimes,24,DAL,SG,20,7,20.4,3.1,6.2,.492,1.6,3.6,.431,1.5,2.6,.577,.617,1.2,1.8,.667,0.7,3.0,3.6,1.5,0.7,0.2,1.0,1.9,8.9,,grimequ01
201,Jusuf Nurkić,30,PHO,C,16,16,24.1,2.9,7.0,.420,0.9,2.9,.298,2.1,4.1,.508,.482,2.2,3.3,.673,1.8,8.1,9.9,1.3,0.9,0.6,2.3,2.9,8.9,,nurkiju01
202,Donte DiVincenzo,28,MIN,SG,21,2,25.5,3.0,8.4,.356,2.2,6.6,.331,0.8,1.8,.447,.486,0.6,0.8,.750,0.4,2.7,3.0,3.5,1.3,0.2,1.8,1.7,8.8,,divindo01
203,Draymond Green,34,GSW,PF,19,19,28.5,2.9,6.7,.433,1.5,3.8,.403,1.4,2.9,.473,.547,1.5,2.5,.604,0.9,5.3,6.2,6.0,1.0,1.0,2.3,3.3,8.8,,greendr01
204,Cody Martin,29,CHO,SF,21,3,25.4,3.2,7.2,.450,1.3,3.6,.360,2.0,3.6,.539,.540,1.0,1.5,.656,1.1,3.6,4.7,2.4,1.1,0.7,0.9,2.0,8.8,,martico01
205,Kevin Porter Jr.,24,LAC,SG,21,0,18.7,3.7,8.9,.414,0.4,2.3,.184,3.2,6.5,.496,.438,1.0,1.7,.629,0.7,2.9,3.5,2.8,0.9,0.3,2.3,1.3,8.8,,porteke02
206,Gary Trent Jr.,26,MIL,SG,19,7,25.6,3.0,7.7,.390,1.9,5.1,.385,1.1,2.6,.400,.517,0.8,0.9,.889,0.2,1.9,2.1,1.0,0.9,0.1,0.6,2.3,8.8,,trentga02
207,Jalen Duren,21,DET,C,22,22,23.9,3.5,5.1,.681,0.0,0.0,,3.5,5.1,.681,.681,1.7,3.0,.576,3.0,6.1,9.2,2.5,0.3,1.3,2.0,3.1,8.7,,durenja01
208,Julian Strawther,22,DEN,SG,19,0,20.6,2.9,6.6,.444,1.4,3.4,.400,1.6,3.2,.492,.548,1.4,1.8,.794,0.3,1.7,2.1,1.4,0.8,0.4,0.9,2.7,8.7,,strawju01
209,Kentavious Caldwell-Pope,31,ORL,SG,23,23,29.9,2.9,7.2,.406,1.5,4.9,.313,1.4,2.3,.604,.512,1.2,1.3,.966,0.4,1.8,2.2,1.8,1.6,0.6,0.7,2.1,8.6,,caldwke01
210,Mike Conley,37,MIN,PG,17,17,25.5,2.6,7.5,.354,1.9,5.2,.364,0.8,2.3,.333,.480,1.5,1.6,.893,0.5,2.5,2.9,4.5,1.5,0.2,1.4,1.6,8.6,,conlemi01
211,Jake LaRavia,23,MEM,PF,22,0,23.1,3.0,6.0,.504,0.9,2.2,.396,2.2,3.9,.565,.575,1.6,2.4,.692,1.5,3.1,4.6,3.8,0.8,0.7,1.4,2.3,8.6,,laravja01
212,Ziaire Williams,23,BRK,SF,21,7,21.9,3.0,7.6,.403,0.9,3.1,.273,2.2,4.4,.495,.459,1.7,2.1,.795,1.0,3.3,4.4,1.1,1.0,0.3,0.9,2.7,8.6,,willizi02
213,Sam Hauser,27,BOS,PF,18,2,22.7,3.1,7.2,.434,2.2,5.9,.364,0.9,1.2,.773,.585,0.1,0.1,1.000,0.8,2.7,3.5,1.1,0.8,0.2,0.4,1.3,8.5,,hausesa01
214,Georges Niang,31,CLE,PF,22,1,20.4,3.3,7.3,.450,1.7,4.8,.349,1.6,2.5,.648,.566,0.3,0.4,.778,0.6,3.0,3.6,1.2,0.4,0.2,1.0,2.3,8.5,,niangge01
215,Josh Okogie,26,PHO,SG,10,1,15.8,3.1,5.8,.534,1.0,1.9,.526,2.1,3.9,.538,.621,1.3,2.0,.650,1.4,2.1,3.5,0.6,0.9,0.1,0.9,1.2,8.5,,okogijo01
216,Jaylen Nowell,25,NOP,SG,8,0,21.0,3.3,9.1,.356,1.0,3.4,.296,2.3,5.8,.391,.411,0.9,1.4,.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1,8.4,,nowelja01
217,Anthony Black,21,ORL,PG,24,1,24.2,2.9,6.9,.424,0.7,2.5,.271,2.3,4.4,.509,.473,1.8,2.5,.729,0.5,2.2,2.8,4.1,0.9,0.7,2.3,2.1,8.3,,blackan01
218,A.J. Green,25,MIL,SG,20,3,20.6,2.8,5.8,.478,2.5,5.3,.462,0.3,0.5,.667,.691,0.3,0.3,.833,0.2,2.0,2.2,1.0,0.6,0.1,0.6,2.1,8.2,,greenaj01
219,Garrison Mathews,28,ATL,SG,18,1,17.9,2.4,5.3,.453,2.1,4.4,.468,0.3,0.9,.375,.647,1.3,1.6,.828,0.2,0.9,1.1,1.4,0.7,0.2,0.6,1.7,8.2,,mathega01
220,Cameron Payne,30,NYK,PG,17,0,17.8,2.9,6.8,.435,1.8,4.0,.441,1.2,2.8,.426,.565,0.5,0.6,.818,0.4,1.6,1.9,3.4,0.7,0.4,0.6,2.2,8.2,,payneca01
221,Goga Bitadze,25,ORL,C,19,16,22.2,3.4,5.1,.677,0.0,0.4,.000,3.4,4.7,.730,.677,1.3,1.6,.774,2.5,4.5,7.0,1.7,0.8,1.6,1.3,2.5,8.1,,bitadgo01
222,Andre Drummond,31,PHI,C,17,11,20.4,3.2,6.2,.524,0.1,0.4,.167,3.2,5.8,.545,.529,1.5,2.8,.553,2.9,5.3,8.2,0.6,1.3,0.5,1.7,2.5,8.1,,drumman01
223,Moses Moody,22,GSW,SG,20,4,16.2,2.8,6.3,.440,1.4,3.7,.384,1.4,2.6,.519,.552,1.1,1.5,.759,0.5,1.6,2.0,1.0,0.3,0.3,0.9,1.3,8.0,,moodymo01
224,Brandin Podziemski,21,GSW,SG,19,6,24.2,3.2,8.1,.390,0.7,3.6,.206,2.4,4.5,.535,.435,0.9,1.3,.750,1.1,3.6,4.6,3.5,0.8,0.4,1.3,2.0,8.0,,podzibr01
225,Trayce Jackson-Davis,24,GSW,C,20,18,17.0,3.6,5.9,.602,0.0,0.1,.000,3.6,5.9,.607,.602,0.8,1.4,.571,1.8,3.4,5.2,2.1,0.3,0.7,0.9,1.2,7.9,,jackstr02
226,Larry Nance Jr.,32,ATL,PF,9,1,15.6,3.1,4.8,.651,1.6,2.4,.636,1.6,2.3,.667,.814,0.1,0.2,.500,1.1,1.3,2.4,1.2,0.8,0.3,0.4,1.2,7.9,,nancela02
227,Andrew Nembhard,25,IND,SG,9,9,24.4,3.0,7.6,.397,0.6,2.1,.263,2.4,5.4,.449,.434,1.3,1.6,.857,0.1,1.7,1.8,4.6,1.0,0.0,1.3,2.1,7.9,,nembhan01
228,Brice Sensabaugh,21,UTA,SF,15,0,16.4,2.7,6.2,.441,1.7,4.0,.417,1.1,2.2,.485,.575,0.7,0.8,.917,0.7,1.6,2.3,0.7,0.5,0.1,1.5,0.9,7.9,,sensabr01
229,Spencer Dinwiddie,31,DAL,PG,20,0,21.1,2.4,5.9,.402,1.3,3.6,.366,1.1,2.3,.457,.513,1.8,2.1,.857,0.2,1.5,1.6,3.2,0.7,0.3,0.8,1.7,7.8,,dinwisp01
230,Nikola Jović,21,MIA,PF,14,8,18.2,2.8,6.2,.448,1.0,3.1,.318,1.8,3.1,.581,.529,1.1,1.4,.800,0.6,3.1,3.7,1.3,0.9,0.1,0.6,1.4,7.7,,jovicni01
231,Jalen Smith,24,CHI,C,19,0,14.5,2.7,5.9,.451,1.2,3.3,.365,1.5,2.6,.560,.553,1.1,1.5,.750,1.4,3.8,5.2,0.7,0.4,0.6,0.7,1.5,7.7,,smithja04
232,Wendell Carter Jr.,25,ORL,C,11,11,25.5,2.7,5.5,.500,0.4,2.2,.167,2.4,3.3,.722,.533,1.8,2.5,.714,2.0,5.6,7.6,2.3,1.0,0.6,0.9,2.7,7.6,,cartewe01
233,Noah Clowney,20,BRK,PF,15,1,16.5,2.5,6.3,.394,1.5,4.1,.377,0.9,2.2,.424,.516,1.0,1.4,.714,0.9,2.2,3.1,0.7,0.3,0.6,0.7,2.4,7.5,,clownno01
234,Tristan Da Silva,23,ORL,SF,20,14,23.8,2.9,6.9,.416,1.2,3.6,.338,1.7,3.3,.500,.504,0.6,0.8,.750,0.8,2.9,3.7,1.7,0.4,0.2,0.5,1.3,7.5,,dasiltr01
235,Kyshawn George,21,WAS,SG,19,6,26.2,2.6,7.8,.336,1.3,5.1,.247,1.4,2.7,.500,.416,1.0,1.4,.731,0.7,3.4,4.1,2.6,0.7,0.7,1.0,3.2,7.5,,georgky01
236,Jordan Miller,25,LAC,SF,13,0,15.1,2.9,6.2,.475,0.4,1.5,.263,2.5,4.7,.541,.506,1.3,1.7,.773,1.1,1.2,2.2,1.2,0.4,0.2,1.0,1.2,7.5,,millejo02
