Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
296,Kenny Payne,23,PHI,SF,35,4,6.2,1.3,3.1,.435,0.1,0.3,.400,1.2,2.8,.439,.454,0.5,0.5,.889,0.3,0.4,0.7,0.3,0.2,0.2,0.6,1.1,3.3,,payneke01
297,Lanard Copeland,24,PHI,SG,23,0,4.8,1.3,3.0,.456,0.0,0.2,.200,1.3,2.7,.476,.463,0.5,0.6,.786,0.2,0.3,0.4,0.4,0.0,0.0,0.8,0.5,3.2,,copella01
298,Charles Jones,32,WSB,C,81,81,27.7,1.2,2.3,.508,0.0,0.0,,1.2,2.3,.508,.508,0.8,1.3,.648,1.8,4.4,6.2,1.7,0.6,2.4,0.9,3.7,3.2,,jonesch01
299,Greg Kite,28,SAC,C,71,47,21.3,1.4,3.3,.432,0.0,0.0,1.000,1.4,3.3,.429,.434,0.4,0.8,.500,1.8,3.5,5.3,1.1,0.4,0.7,1.1,2.8,3.2,,kitegr01
300,José Ortiz,26,UTA,PF,13,0,4.9,1.5,3.2,.452,0.1,0.2,.500,1.4,3.1,.450,.464,0.2,0.4,.600,0.6,0.5,1.2,0.5,0.2,0.1,0.4,1.2,3.2,,ortizjo01
301,Greg Grant,23,PHO,PG,67,3,10.1,1.2,3.2,.384,0.0,0.2,.188,1.2,3.0,.400,.391,0.6,0.9,.661,0.2,0.6,0.9,2.5,0.5,0.0,1.1,0.9,3.1,,grantgr01
302,Mark McNamara,30,LAL,C,33,1,5.8,1.2,2.6,.442,0.0,0.0,,1.2,2.6,.442,.442,0.8,1.2,.650,0.7,1.2,1.9,0.1,0.1,0.0,0.6,0.9,3.1,,mcnamma01
303,Anthony Jones,27,DAL,SG,66,0,9.8,1.1,2.9,.371,0.1,0.2,.308,1.0,2.7,.376,.381,0.7,1.0,.681,0.5,0.7,1.2,0.4,0.5,0.2,0.6,1.2,3.0,,jonesan01
304,Larry Smith,32,HOU,PF,74,0,17.6,1.4,2.9,.474,0.0,0.0,.000,1.4,2.9,.479,.474,0.3,0.7,.364,2.4,3.7,6.1,0.9,0.8,0.4,0.9,2.7,3.0,,smithla01
305,Jay Taylor,22,NJN,SG,17,0,6.7,1.2,3.1,.404,0.2,0.8,.231,1.1,2.3,.462,.433,0.4,0.5,.667,0.3,0.4,0.6,0.3,0.3,0.2,0.6,0.5,3.0,,tayloja01
306,Mark Bryant,24,POR,PF,58,0,9.7,1.2,2.6,.458,0.0,0.0,,1.2,2.6,.458,.458,0.5,0.9,.560,0.9,1.6,2.5,0.2,0.3,0.2,0.4,1.6,2.9,,bryanma01
307,Charles Smith,22,BOS,PG,60,0,8.7,1.0,2.2,.444,0.0,0.1,.000,1.0,2.1,.468,.444,0.9,1.3,.697,0.2,0.9,1.2,1.7,0.6,0.1,0.6,1.3,2.9,,smithch02
308,William Bedford,26,DET,C,42,0,5.9,1.3,3.0,.432,0.0,0.1,.167,1.3,2.8,.445,.436,0.2,0.5,.409,0.4,1.0,1.4,0.1,0.1,0.4,0.5,0.9,2.8,,bedfowi01
309,George McCloud,22,IND,SF,44,0,9.4,1.0,3.3,.313,0.3,0.9,.325,0.7,2.4,.308,.358,0.3,0.4,.789,0.3,0.7,1.0,1.0,0.4,0.1,0.8,1.3,2.7,,mccloge01
310,Avery Johnson,24,SEA,PG,53,10,10.8,1.0,2.7,.387,0.0,0.1,.250,1.0,2.6,.391,.391,0.5,0.8,.725,0.4,0.4,0.8,3.1,0.5,0.0,0.9,1.0,2.6,,johnsav01
311,Bob McCann,25,DAL,SF,10,0,6.2,0.7,2.1,.333,0.0,0.0,,0.7,2.1,.333,.333,1.2,1.4,.857,0.4,0.8,1.2,0.6,0.2,0.2,0.6,0.7,2.6,,mccanbo01
312,Carlton McKinney,25,LAC,SG,7,0,14.9,1.1,4.6,.250,0.0,0.1,.000,1.1,4.4,.258,.250,0.3,0.6,.500,0.6,1.1,1.7,1.0,0.9,0.1,1.0,2.1,2.6,,mckinca01
313,Žarko Paspalj,23,SAS,SF,28,1,6.5,1.0,2.8,.342,0.0,0.0,.000,1.0,2.8,.346,.342,0.6,0.8,.818,0.5,0.5,1.1,0.4,0.1,0.3,0.8,1.3,2.6,,paspaza01
314,Tree Rollins,34,CLE,C,48,19,14.0,1.2,2.6,.456,0.0,0.0,.000,1.2,2.6,.460,.456,0.2,0.3,.688,1.2,2.0,3.2,0.5,0.3,1.1,0.7,1.7,2.6,,rollitr01
315,Doug West,22,MIN,SG,52,0,7.3,1.0,2.6,.393,0.1,0.2,.273,1.0,2.4,.403,.404,0.5,0.6,.813,0.5,0.9,1.3,0.3,0.2,0.1,0.6,1.2,2.6,,westdo01
316,Charles Davis,31,CHI,SF,53,0,8.1,1.1,3.0,.367,0.1,0.5,.280,1.0,2.5,.383,.389,0.1,0.2,.875,0.5,1.1,1.5,0.3,0.2,0.2,0.4,1.0,2.5,,davisch02
317,Tim Legler,23,PHO,SG,11,0,7.5,1.0,2.6,.379,0.0,0.1,.000,1.0,2.5,.393,.379,0.5,0.5,1.000,0.4,0.4,0.7,0.5,0.2,0.0,0.4,1.1,2.5,,legleti01
318,Chris Welp,26,2TM,C,27,3,7.3,0.9,2.3,.377,0.0,0.0,,0.9,2.3,.377,.377,0.7,0.9,.760,0.7,1.1,1.8,0.3,0.2,0.3,0.6,2.1,2.4,,welpch01
318,Chris Welp,26,SAS,C,13,1,4.3,0.5,1.8,.304,0.0,0.0,,0.5,1.8,.304,.304,0.1,0.2,.500,0.5,0.4,0.9,0.4,0.1,0.0,0.5,1.6,1.2,,welpch01
318,Chris Welp,26,GSW,C,14,2,10.1,1.1,2.7,.421,0.0,0.0,,1.1,2.7,.421,.421,1.3,1.6,.783,0.8,1.8,2.6,0.3,0.4,0.6,0.6,2.6,3.6,,welpch01
319,Andre Turner,25,2TM,PG,11,0,10.5,1.0,3.5,.289,0.0,0.2,.000,1.0,3.3,.306,.289,0.4,0.4,1.000,0.4,0.4,0.7,2.1,0.7,0.0,1.1,0.5,2.4,,turnean01
319,Andre Turner,25,LAC,PG,3,0,10.3,0.7,4.3,.154,0.0,0.3,.000,0.7,4.0,.167,.154,0.0,0.0,,1.0,0.7,1.7,1.0,0.3,0.0,1.3,0.3,1.3,,turnean01
319,Andre Turner,25,CHH,PG,8,0,10.5,1.1,3.1,.360,0.0,0.1,.000,1.1,3.0,.375,.360,0.5,0.5,1.000,0.1,0.3,0.4,2.5,0.9,0.0,1.0,0.6,2.8,,turnean01
320,Gerald Henderson,34,2TM,PG,57,0,8.1,0.9,1.9,.486,0.3,0.7,.447,0.6,1.2,.507,.564,0.2,0.3,.800,0.2,0.6,0.8,1.3,0.3,0.0,0.4,0.9,2.4,,hendege01
320,Gerald Henderson,34,MIL,PG,11,0,11.7,1.0,2.4,.423,0.3,0.6,.429,0.7,1.7,.421,.481,0.2,0.2,1.000,0.3,0.8,1.1,1.2,0.7,0.0,0.7,1.3,2.5,,hendege01
320,Gerald Henderson,34,DET,PG,46,0,7.3,0.9,1.8,.506,0.3,0.7,.452,0.6,1.1,.538,.590,0.2,0.3,.769,0.2,0.5,0.7,1.3,0.2,0.0,0.3,0.8,2.3,,hendege01
321,Terry Dozier,23,CHH,SF,9,0,10.2,1.0,3.0,.333,0.0,0.1,.000,1.0,2.9,.346,.333,0.4,0.9,.500,0.8,0.9,1.7,0.3,0.7,0.2,0.8,1.1,2.4,,doziete01
322,Jaren Jackson,22,NJN,SG,28,0,5.7,0.9,2.5,.362,0.0,0.1,.000,0.9,2.4,.379,.362,0.6,0.8,.810,0.6,0.3,0.9,0.5,0.5,0.0,0.6,0.6,2.4,,jacksja01
323,Caldwell Jones,39,SAS,PF,72,2,12.3,0.9,2.0,.465,0.0,0.1,.200,0.9,1.9,.475,.469,0.5,0.8,.704,1.1,2.1,3.2,0.3,0.3,0.4,0.7,2.0,2.4,,jonesca01
324,Kurt Nimphius,31,PHI,C,38,1,8.3,1.0,2.4,.418,0.0,0.0,.000,1.0,2.4,.422,.418,0.4,0.8,.467,0.6,1.0,1.6,0.2,0.1,0.5,0.3,1.2,2.4,,nimphku01
325,Stanley Brundy,22,NJN,SF,16,0,8.0,0.9,1.9,.500,0.0,0.0,,0.9,1.9,.500,.500,0.4,1.1,.389,0.9,0.7,1.6,0.2,0.4,0.3,0.4,1.5,2.3,,brundst01
326,Sidney Lowe,30,MIN,PG,80,38,21.8,0.9,2.9,.319,0.0,0.1,.222,0.9,2.8,.323,.323,0.5,0.7,.722,0.5,1.5,2.0,4.2,0.9,0.1,0.8,1.4,2.3,,lowesi01
327,Ed Nealy,29,CHI,PF,46,0,10.9,0.8,1.5,.529,0.0,0.0,.000,0.8,1.5,.544,.529,0.7,0.9,.732,1.0,2.0,3.0,0.6,0.3,0.1,0.4,1.5,2.3,,nealyed01
328,Nate Johnston,23,2TM,PF,21,0,4.1,0.9,2.3,.375,0.0,0.2,.250,0.8,2.1,.386,.385,0.4,0.6,.692,0.6,0.5,1.1,0.0,0.1,0.4,0.3,0.5,2.2,,johnsna01
328,Nate Johnston,23,UTA,SF,6,0,2.2,0.7,1.8,.364,0.2,0.2,1.000,0.5,1.7,.300,.409,0.3,0.3,1.000,0.3,0.0,0.3,0.0,0.0,0.2,0.2,0.0,1.8,,johnsna01
328,Nate Johnston,23,POR,PF,15,0,4.9,0.9,2.5,.378,0.0,0.2,.000,0.9,2.3,.412,.378,0.5,0.7,.636,0.7,0.7,1.4,0.1,0.2,0.5,0.3,0.7,2.3,,johnsna01
329,Johnny Moore,31,SAS,PG,53,8,9.7,0.9,2.4,.373,0.2,0.6,.235,0.7,1.7,.424,.405,0.3,0.5,.593,0.3,0.7,1.0,1.5,0.6,0.1,0.7,1.0,2.2,,moorejo01
330,Bob Thornton,27,PHI,PF,56,0,10.6,0.9,2.0,.429,0.0,0.1,.333,0.8,1.9,.431,.433,0.5,0.9,.510,0.8,1.6,2.4,0.3,0.4,0.2,0.6,1.9,2.2,,thornbo01
331,Uwe Blab,27,2TM,C,47,33,11.3,0.8,2.1,.398,0.0,0.0,,0.8,2.1,.398,.398,0.4,0.8,.541,0.6,1.7,2.3,0.5,0.0,0.5,0.7,2.2,2.1,,blabuw01
331,Uwe Blab,27,GSW,C,40,33,12.0,0.8,2.2,.379,0.0,0.0,,0.8,2.2,.379,.379,0.4,0.8,.548,0.7,1.8,2.5,0.6,0.0,0.6,0.8,2.3,2.1,,blabuw01
331,Uwe Blab,27,SAS,C,7,0,7.1,0.9,1.6,.545,0.0,0.0,,0.9,1.6,.545,.545,0.4,0.9,.500,0.1,1.1,1.3,0.1,0.0,0.0,0.7,1.3,2.1,,blabuw01
332,Steve Harris,26,LAC,SG,15,0,6.2,0.9,2.7,.350,0.0,0.0,,0.9,2.7,.350,.350,0.2,0.3,.750,0.3,0.3,0.7,0.1,0.5,0.1,0.3,0.6,2.1,,harrist01
333,Roy Marble,23,ATL,SG,24,0,6.8,0.7,2.4,.276,0.0,0.1,.000,0.7,2.3,.286,.276,0.8,1.2,.655,0.6,0.4,1.0,0.5,0.3,0.0,0.6,0.7,2.1,,marblro01
334,Scott Meents,26,SEA,PF,26,0,5.7,0.7,1.7,.432,0.0,0.0,,0.7,1.7,.432,.432,0.7,0.9,.739,0.3,0.9,1.2,0.3,0.2,0.1,0.3,0.5,2.1,,meentsc01
335,Randy Wittman,30,IND,SF,61,0,8.9,1.0,2.0,.508,0.0,0.0,.500,1.0,2.0,.508,.512,0.1,0.1,.833,0.1,0.4,0.5,0.6,0.1,0.1,0.4,0.3,2.1,,wittmra01
336,Stuart Gray,26,2TM,C,58,1,9.7,0.7,1.7,.424,0.0,0.1,.000,0.7,1.6,.447,.424,0.6,0.8,.681,0.7,1.8,2.5,0.3,0.3,0.4,0.4,1.6,2.0,,grayst01
336,Stuart Gray,26,CHH,C,39,1,11.9,1.0,2.1,.463,0.0,0.1,.000,1.0,2.1,.475,.463,0.6,1.0,.641,1.0,2.4,3.4,0.4,0.3,0.6,0.5,1.6,2.6,,grayst01
336,Stuart Gray,26,NYK,C,19,0,4.9,0.2,0.9,.235,0.0,0.2,.000,0.2,0.7,.286,.235,0.4,0.4,.875,0.1,0.6,0.7,0.1,0.2,0.1,0.3,1.4,0.8,,grayst01
337,Frank Kornet,23,MIL,PF,57,0,7.7,0.7,2.0,.368,0.1,0.4,.250,0.6,1.6,.394,.390,0.4,0.7,.615,0.4,0.8,1.2,0.4,0.2,0.1,0.4,0.9,2.0,,kornefr01
338,Mike Morrison,22,PHO,SG,36,1,4.3,0.6,1.9,.338,0.1,0.2,.286,0.6,1.7,.344,.353,0.7,0.8,.800,0.2,0.4,0.6,0.3,0.1,0.0,0.6,0.6,2.0,,morrimi01
339,Dyron Nix,22,IND,SF,20,0,5.5,0.7,2.0,.359,0.0,0.0,,0.7,2.0,.359,.359,0.6,0.8,.688,0.4,0.9,1.3,0.3,0.2,0.1,0.4,0.8,2.0,,nixdy01
340,Gary Voce,24,CLE,PF,1,0,4.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,vocega01
341,Manute Bol,27,GSW,C,75,20,17.5,0.7,2.3,.331,0.1,0.6,.188,0.6,1.6,.388,.358,0.3,0.7,.510,0.4,3.2,3.7,0.5,0.2,3.2,0.7,2.6,1.9,,bolma01
342,Adrian Caldwell,23,HOU,PF,51,0,6.5,0.8,1.5,.553,0.0,0.0,,0.8,1.5,.553,.553,0.3,0.5,.464,0.7,1.4,2.1,0.1,0.2,0.4,0.6,1.4,1.9,,caldwad01
343,Doug Roth,22,WSB,C,42,0,9.8,0.9,2.0,.430,0.0,0.0,.000,0.9,2.0,.435,.430,0.2,0.3,.500,1.0,1.8,2.9,0.5,0.2,0.3,0.4,1.7,1.9,,rothdo01
344,T.R. Dunn,34,DEN,SF,65,2,10.1,0.7,1.5,.454,0.0,0.0,.000,0.7,1.5,.463,.454,0.4,0.6,.667,0.9,1.3,2.1,0.7,0.6,0.1,0.3,1.0,1.8,,dunntr01
345,Jay Edwards,21,LAC,SG,4,0,6.5,0.8,1.8,.429,0.0,0.5,.000,0.8,1.3,.600,.429,0.3,0.8,.333,0.3,0.3,0.5,1.0,0.3,0.0,0.3,1.0,1.8,,edwarja02
346,Michael Holton,28,CHH,PG,16,0,6.8,0.9,1.6,.538,0.0,0.0,,0.9,1.6,.538,.538,0.1,0.1,.500,0.1,0.1,0.1,1.0,0.1,0.0,0.8,1.2,1.8,,holtomi01
347,Anthony Mason,23,NJN,PF,21,0,5.1,0.7,1.9,.350,0.0,0.0,,0.7,1.9,.350,.350,0.4,0.7,.600,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.0,1.8,,masonan01
348,Leon Wood,27,NJN,SG,28,2,7.1,0.6,1.8,.327,0.1,0.8,.190,0.4,1.0,.429,.367,0.5,0.6,.875,0.0,0.4,0.4,1.7,0.2,0.0,0.3,0.6,1.8,,woodle01
349,Mel McCants,22,LAL,SF,13,0,5.0,0.6,2.0,.308,0.0,0.0,,0.6,2.0,.308,.308,0.5,0.6,.750,0.1,0.4,0.5,0.2,0.2,0.1,0.1,0.8,1.7,,mccanme01
350,Tim McCormick,27,HOU,C,18,0,6.4,0.6,1.6,.345,0.0,0.0,,0.6,1.6,.345,.345,0.6,1.1,.526,0.4,1.1,1.5,0.2,0.2,0.1,0.6,1.3,1.7,,mccorti01
351,Dave Greenwood,32,DET,PF,37,0,5.5,0.6,1.4,.423,0.0,0.0,,0.6,1.4,.423,.423,0.4,0.8,.552,0.6,1.5,2.1,0.3,0.1,0.2,0.4,1.1,1.6,,greenda01
352,Stan Kimbrough,23,DET,PG,10,0,5.0,0.7,1.6,.438,0.0,0.0,,0.7,1.6,.438,.438,0.2,0.2,1.000,0.4,0.3,0.7,0.5,0.4,0.0,0.4,0.4,1.6,,kimbrst01
353,Mike Smrek,27,GSW,C,13,3,8.2,0.8,1.8,.417,0.0,0.0,,0.8,1.8,.417,.417,0.1,0.5,.167,0.8,1.8,2.6,0.1,0.3,0.8,0.7,1.4,1.6,,smrekmi01
354,Jawann Oldham,32,2TM,C,6,0,7.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.2,.429,0.7,2.0,2.7,0.2,0.3,0.5,0.7,1.5,1.5,,oldhaja01
354,Jawann Oldham,32,ORL,C,3,0,12.0,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.7,1.7,.400,1.3,3.7,5.0,0.0,0.7,1.0,1.0,2.0,1.3,,oldhaja01
354,Jawann Oldham,32,LAL,C,3,0,3.0,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.3,0.7,.500,0.0,0.3,0.3,0.3,0.0,0.0,0.3,1.0,1.7,,oldhaja01
355,Tito Horford,24,MIL,C,35,0,6.7,0.5,1.8,.290,0.0,0.0,,0.5,1.8,.290,.290,0.4,0.7,.625,0.5,1.1,1.7,0.1,0.1,0.5,0.4,0.9,1.5,,horfoti01
356,Jeff Lebo,23,SAS,SG,4,0,8.0,0.5,1.8,.286,0.0,0.0,,0.5,1.8,.286,.286,0.5,0.5,1.000,0.5,0.5,1.0,0.8,0.5,0.0,0.3,1.8,1.5,,leboje01
357,Gary Leonard,22,MIN,C,22,0,5.8,0.6,1.4,.419,0.0,0.0,.000,0.6,1.4,.433,.419,0.3,0.6,.429,0.5,0.8,1.2,0.0,0.1,0.4,0.4,1.2,1.5,,leonaga01
358,Ralph Lewis,26,2TM,SF,7,0,3.7,0.6,1.0,.571,0.0,0.0,,0.6,1.0,.571,.571,0.3,0.3,1.000,0.6,0.3,0.9,0.0,0.1,0.0,0.3,0.4,1.4,,lewisra01
358,Ralph Lewis,26,DET,SG,4,0,1.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,,lewisra01
358,Ralph Lewis,26,CHH,SF,3,0,6.7,1.3,2.0,.667,0.0,0.0,,1.3,2.0,.667,.667,0.7,0.7,1.000,1.3,0.7,2.0,0.0,0.3,0.0,0.3,0.7,3.3,,lewisra01
359,Mike Higgins,22,2TM,SF,11,0,4.5,0.3,0.7,.375,0.0,0.0,,0.3,0.7,.375,.375,0.7,0.9,.800,0.2,0.2,0.4,0.3,0.2,0.2,0.1,0.5,1.3,,higgimi01
359,Mike Higgins,22,LAL,SF,6,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.2,0.3,.500,0.2,0.0,0.2,0.2,0.2,0.3,0.0,0.7,0.2,,higgimi01
359,Mike Higgins,22,DEN,SF,5,0,6.4,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,.375,1.4,1.6,.875,0.2,0.4,0.6,0.4,0.2,0.0,0.2,0.2,2.6,,higgimi01
360,Torgeir Bryn,25,LAC,C,3,0,3.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,1.3,2.0,.667,0.0,0.7,0.7,0.0,0.7,0.3,0.3,1.7,1.3,,brynto01
361,Steve Bucknall,23,LAL,SG,18,0,4.2,0.5,1.8,.273,0.0,0.1,.000,0.5,1.8,.281,.273,0.3,0.3,.833,0.3,0.1,0.4,0.6,0.1,0.1,0.6,0.6,1.3,,bucknst01
362,Greg Dreiling,27,IND,C,49,0,6.3,0.4,1.1,.377,0.0,0.0,,0.4,1.1,.377,.377,0.5,0.7,.735,0.4,1.3,1.8,0.2,0.1,0.3,0.4,1.4,1.3,,dreilgr01
363,Chuck Nevitt,30,HOU,C,3,0,3.0,0.7,0.7,1.000,0.0,0.0,,0.7,0.7,1.000,1.000,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.3,0.7,1.0,1.3,,nevitch01
364,Brian Quinnett,23,NYK,SG,31,0,6.2,0.6,1.9,.328,0.0,0.1,.000,0.6,1.8,.339,.328,0.1,0.1,.667,0.3,0.6,0.9,0.4,0.1,0.1,0.1,0.9,1.3,,quinnbr01
365,Corey Gaines,24,PHI,SG,9,0,9.0,0.4,1.3,.333,0.1,0.2,.500,0.3,1.1,.300,.375,0.1,0.4,.250,0.1,0.4,0.6,2.9,0.4,0.0,1.1,1.2,1.1,,gaineco01
366,Scott Hastings,29,DET,PF,40,0,4.2,0.3,0.8,.303,0.1,0.3,.250,0.2,0.5,.333,.348,0.5,0.6,.864,0.2,0.6,0.8,0.2,0.1,0.1,0.2,0.8,1.1,,hastisc01
367,Eric Johnson,23,UTA,PG,48,2,5.7,0.4,1.8,.238,0.0,0.1,.167,0.4,1.6,.244,.244,0.3,0.4,.765,0.2,0.4,0.6,1.3,0.4,0.0,0.5,1.0,1.1,,johnser01
368,Leonard Taylor,23,GSW,PF,10,0,3.7,0.0,0.6,.000,0.0,0.1,.000,0.0,0.5,.000,.000,1.1,1.6,.688,0.4,0.8,1.2,0.1,0.0,0.0,0.5,0.4,1.1,,taylole01
369,Raymond Brown,24,UTA,PF,16,0,3.5,0.5,1.8,.286,0.0,0.0,,0.5,1.8,.286,.286,0.0,0.1,.000,0.6,0.3,0.9,0.3,0.0,0.0,0.4,0.7,1.0,,brownra01
370,Clifford Lett,24,CHI,PG,4,0,7.0,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,2.0,1.0,,lettcl01
371,Haywoode Workman,24,ATL,PG,6,0,2.7,0.3,0.5,.667,0.0,0.0,,0.3,0.5,.667,.667,0.3,0.3,1.000,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.5,1.0,,workmha01
372,Duane Ferrell,24,ATL,SF,14,0,2.1,0.4,1.0,.357,0.0,0.1,.000,0.4,0.9,.385,.357,0.1,0.4,.333,0.2,0.3,0.5,0.1,0.1,0.0,0.1,0.2,0.9,,ferredu01
373,Jeff Sanders,24,CHI,PF,31,0,5.9,0.4,1.3,.325,0.0,0.0,,0.4,1.3,.325,.325,0.1,0.1,.500,0.5,0.7,1.3,0.3,0.1,0.1,0.5,0.9,0.9,,sandeje01
374,Mike Williams,26,2TM,SF,21,0,4.9,0.3,0.9,.333,0.0,0.0,.000,0.3,0.8,.353,.333,0.1,0.3,.500,0.2,0.9,1.1,0.1,0.1,0.3,0.1,1.4,0.7,,willimi03
374,Mike Williams,26,SAC,PF,16,0,5.5,0.4,0.9,.429,0.0,0.1,.000,0.4,0.8,.462,.429,0.2,0.4,.500,0.3,1.1,1.4,0.1,0.2,0.4,0.2,1.8,0.9,,willimi03
374,Mike Williams,26,ATL,SF,5,0,2.8,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,.000,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,,willimi03
375,John Shasky,25,GSW,C,14,0,3.6,0.3,1.0,.286,0.0,0.0,,0.3,1.0,.286,.286,0.1,0.4,.333,0.3,0.6,0.9,0.1,0.1,0.1,0.1,0.7,0.7,,shaskjo01
376,Michael Jackson,25,SAC,PG,17,0,3.4,0.2,0.6,.273,0.1,0.1,.500,0.1,0.5,.222,.318,0.2,0.4,.500,0.1,0.3,0.4,0.5,0.3,0.0,0.2,0.2,0.6,,jacksmi02
377,Greg Butler,23,NYK,C,13,0,2.5,0.2,0.9,.250,0.0,0.0,,0.2,0.9,.250,.250,0.0,0.2,.000,0.2,0.5,0.7,0.1,0.0,0.0,0.2,0.6,0.5,,butlegr01
378,Rick Carlisle,30,NJN,SG,5,0,4.2,0.2,1.4,.143,0.0,0.6,.000,0.2,0.8,.250,.143,0.0,0.0,,0.0,0.0,0.0,1.0,0.2,0.2,0.8,1.4,0.4,,carliri01
379,Greg Stokes,26,SAC,PF,11,0,3.1,0.1,0.8,.111,0.0,0.0,,0.1,0.8,.111,.111,0.2,0.2,1.000,0.2,0.3,0.5,0.0,0.0,0.0,0.3,0.7,0.4,,stokegr01
380,Dexter Shouse,26,PHI,PG,3,0,6.0,0.0,1.3,.000,0.0,0.3,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.7,0.3,0.3,0.7,0.7,0.0,,shousde01
381,Mark Wade,24,DAL,PG,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,wadema01
